text,score,label
mantap,-0.5614720520563,0
"mantappp sekali",-0.46626055701749,0
mantap,-0.5614720520563,0
"lumayan bagus",-0.13818813638879,0
apknya,-0.9892813857535,0
"mohon ui antar muka aplikasi dibuat lebih simple modern mudah dipahami digunakan baik kaula muda maupun generasi senior yg millennial seringkali bingung dg rumitnya antar muka aplikasi",-0.53976460945098,0
"uninstal aplikasi gojek customer service call center nya sama sekali berfungsi sama sekali dihubungi komunikasi langsung useless benar menggambarkan gojek punya empati customernya utk gocar kalau driver menelpon getarannya terlalu kencang sangat mengganggu driver semakin arogan akibat kedua atas",-0.31125191944815,0
"barang dibawa driver gosend padahal barang dagangan snack kering menit dibawa pesanan dibatalkan gimana daya hubungan cs lewat aplikasi tp malah bot ngga track trx yg terbatalkan gimana barang dagangan",-0.42241595948039,0
"it gojek semakin kesini semakin bermasalah deh coba evaluasi dpt gopinjam limit smpe jt paylat blokir hrs daftar ulang barusan buka ga kena selalu mulai ulang aplikasi terhenti repeat aplikasi yg hp gak masalah akses",-0.12529574452581,0
"aplikasi direkomendasikan memesan gofood kualitas makanan buruk diganti rugi lanjutkan laporan ylki pengaduan konsumen menteri perdagangan",-0.72062321198923,0
"makin kecil ongkirnya makin dilama lamain",-0.16520658196477,0
"maap yah gopaylater kurang nyaman dgn system pembayaran akumulasi sering alasan pengecekan rutin ga bebas ber transaksi",-0.31400889235182,0
"makin kecil ongkirnya makin dilama lamain",-0.16520658196477,0
"bagus banget transformasi",-0.11536842853857,0
"good banyak promonya",-0.22539259417275,0
"saldo sering hilang topup masuk hari x transaksi cs jawaban robot aja kunjung dibenahi sistem nya semakin lelet too much problem",-0.261688716055,0
"aplikasinya sih oke kl order food metode pengiriman normal kok jadi pengantaran yg kan bayar normal kasihan drivernya jd ongkirnya sedikit yg masuk gojek jd bnyk dong menang banyaaakkk dooonggg",-0.24167631988785,0
"lumayan bagus",-0.13818813638879,0
"aplikasi koontool anjjing",-0.14637221295685,0
"good banyak promonya",-0.22539259417275,0
"satu kata parah sumpah awal menggunakan gojek baru tahun rungkad mulu limit naik terus baru dipake sekali transaksi dah diblokir alasan pengecekan rutin pengecekan rutin yg hampir tiap minggu dah ga usah kasih limit aja gpp koq yg pastinya aku lgsg matiin aplikasi pindah yg sory bintang cukup satu buat aplikasi",-0.14529735339996,0
"aplikasi gajelas nya apk yg udh selevel saldo masuk bukan masalah nominal kenyamanan user ga habis pikir nya saldo terkirim padahal pengirim berada dekat gajelas",-0.37402730115922,0
"membantu sekali makasih selalu kontrol kekurangan yg disampaikan customer",-0.37396111594135,0
"aplikasi gajelas nya apk yg udh selevel saldo masuk bukan masalah nominal kenyamanan user ga habis pikir nya saldo terkirim padahal pengirim berada dekat gajelas",-0.37402730115922,0
"aplikasi direkomendasikan memesan gofood kualitas makanan buruk diganti rugi lanjutkan laporan ylki pengaduan konsumen menteri perdagangan",-0.72062321198923,0
good,-0.7932075134059,0
"good banyak promonya",-0.22539259417275,0
"lum pernah nyoba",-0.82322830675026,0
"membantu sekali makasih selalu kontrol kekurangan yg disampaikan customer",-0.37396111594135,0
good,-0.7932075134059,0
"mohon ui antar muka aplikasi dibuat lebih simple modern mudah dipahami digunakan baik kaula muda maupun generasi senior yg millennial seringkali bingung dg rumitnya antar muka aplikasi",-0.53976460945098,0
"the best",-0.98,0
apknya,-0.9892813857535,0
"pengguna gojek dulu sih kalau promo pakai promo ntah goride gocar driver selalu ngecancel alasan kemurahan bla bla bla selalu beri tip meskipun ga banyak driver",-0.20523418223468,0
"terimaksih sangat membantu",-0.20033318028578,0
mantab,-8.26,0
"satu kata parah sumpah awal menggunakan gojek baru tahun rungkad mulu limit naik terus baru dipake sekali transaksi dah diblokir alasan pengecekan rutin pengecekan rutin yg hampir tiap minggu dah ga usah kasih limit aja gpp koq yg pastinya aku lgsg matiin aplikasi pindah yg sory bintang cukup satu buat aplikasi",-0.14529735339996,0
baik,-0.38942382558564,0
"cara penagihan pay later barusan sangat sopan kemarin meeting kerja pulang jam malam mau bayar pay later lewat alfamart malah kebablasan jalanin motor sampe rumah ayah nelpon dirumah anak kembar nangis minta susu mbanking dipergunakan tadi gaya bahasa penagih sangat menyakiti hati bilangnya kalo ibu hari ga bayar mau alesan lupa bu astaghfirullah pandemik gini aja godaan",-0.39681672971251,0
"kali pertama kalinya pake fitur laporan cs dipermainkan system bot dahlah ga pesan makanan lewat aplikator sebelah csnya manusia",-0.27040641879451,0
"aplikasi direkomendasikan memesan gofood kualitas makanan buruk diganti rugi lanjutkan laporan ylki pengaduan konsumen menteri perdagangan",-0.72062321198923,0
"oke lah jadi gampang sekarang",-0.10660366918422,0
keren,-3.18,0
mantab,-8.26,0
oke,-0.10782175864472,0
"kedua kalinya gopaylater digunakan transaksi tokopedia gimana sih sistem gopaylater padahal pernah telat bayar percuma limit besar digunakan paraaaah sistem gopay",-0.16881699611068,0
"over all udh bagus cuma sangat sayangkan fiture gopaylater bener kasih limit mau gunain gabisa mending gausah ngasih limit kalau gk pakai cukup kecewa mungkin sedikit masukan kalau memang benar dikasih limit harusnya d gunakan klo gabisa d gunakan mending hapus aja udh fitur gopaylater nya",-0.30788984234631,0
"barang dibawa driver gosend padahal barang dagangan snack kering menit dibawa pesanan dibatalkan gimana daya hubungan cs lewat aplikasi tp malah bot ngga track trx yg terbatalkan gimana barang dagangan",-0.42241595948039,0
mantab,-8.26,0
"mudah cepat ramah pokonya mantap dn sngat membantu",-0.30521336383467,0
"menjaga privasi admin pinjol chat melalui gojek",-0.35966831092148,0
mempermudah,-0.11262444328675,0
"kecewa bayar tagihan gopaylater menggunakan virtual account bca bukti berhasil membayar apk gojek nya tagihan lapor cs nya lampirkan semua bukti screenshot pembayaran mutasi rekening bilang nya melakukan proses pembayaran padahal saldo terpotong rekening kecewa uang jumlahnya lumayan banyak tindak lanjuti",-0.33617083211138,0
"mau coba klau baru kasih bintang nya",-0.189281306817,0
"uninstal aplikasi gojek customer service call center nya sama sekali berfungsi sama sekali dihubungi komunikasi langsung useless benar menggambarkan gojek punya empati customernya utk gocar kalau driver menelpon getarannya terlalu kencang sangat mengganggu driver semakin arogan akibat kedua atas",-0.31125191944815,0
oke,-0.10782175864472,0
"saldo sering hilang topup masuk hari x transaksi cs jawaban robot aja kunjung dibenahi sistem nya semakin lelet too much problem",-0.261688716055,0
good,-0.7932075134059,0
"aplikasi koontool anjjing",-0.14637221295685,0
praktis,-0.46899604677737,0
"menjaga privasi admin pinjol chat melalui gojek",-0.35966831092148,0
"apknya bagus banget walaupun mahal dong suruh drivernya pakai deodoran dong gua pakai gocar ketemu supir mohon maaf bau ketek ngk napas mobilnya mana menit hampir pingsan",-0.17538564483289,0
"udah bagus cuma titik alamat ditentukan selalu berubah sendirinya alias ga akurat jadi driver selalu kesasar kelewatan titik disetel diaplikasinya karna titiknya berubah berpindah kedua mohon sediakan fitur penghapusan pembatalan pesan yg dikirim mengantisipasi kalo semisal pribadi privasi engga sengaja terkirim driver jadi ditingkatkan lg lebih aman nyaman dgn aplikasi",-0.11586726397804,0
"seneng bngt klo banyak promonya",-0.32242600655839,0
"kecewa sih buru buru malah suruh nunggu si abang nganter orderan mana nunggu nya panas jadi nyesal order gojek",-0.17656541842034,0
"makin hari makin update jelas lihat jarak resto memilih tempat melihat jarak saldo tabungan gopay sangat lambat terima diperbaiki jangan kebanyakan update jelas mau nya apa terakhir gak ush banyak tingkah kalo mau update cukup bagian promonya kalau terus begini daya beralih sebelah terimakasih",-0.18934083730468,0
keren,-3.18,0
"bukan memudahkan malah nyusahin",-0.74244218705058,0
"fitur driver pick up beberapa makanan tujuan searah worst decision pernah dibuat gojek makanan harusnya sampe pelanggan menit jadi jam driver ngedrop makanan pertama gatau pelanggan pertama cepet nerima malah lama nerima pesanan nya berimbas pelanggan selanjutnya karna makanan nya jadi dingin panas mengurangi cita rasa makanan enak dibuatkan resto",-0.25071724155535,0
good,-0.7932075134059,0
"payleternya bantu",-0.245,0
"mau coba klau baru kasih bintang nya",-0.189281306817,0
good,-0.7932075134059,0
"makin kecil ongkirnya makin dilama lamain",-0.16520658196477,0
mantab,-8.26,0
oke,-0.10782175864472,0
apknya,-0.9892813857535,0
"kecewa sih buru buru malah suruh nunggu si abang nganter orderan mana nunggu nya panas jadi nyesal order gojek",-0.17656541842034,0
sib,-7.24,0
"satu kata parah sumpah awal menggunakan gojek baru tahun rungkad mulu limit naik terus baru dipake sekali transaksi dah diblokir alasan pengecekan rutin pengecekan rutin yg hampir tiap minggu dah ga usah kasih limit aja gpp koq yg pastinya aku lgsg matiin aplikasi pindah yg sory bintang cukup satu buat aplikasi",-0.14529735339996,0
mantap,-0.5614720520563,0
oke,-0.10782175864472,0
"bukan memudahkan malah nyusahin",-0.74244218705058,0
"oke lah jadi gampang sekarang",-0.10660366918422,0
"pesen gocar pake promo pertama driver tbtb jaraknya dimaps jauh padahal diawal pantau jaraknya tdk sejauh driver chat dicancel aja gpp jarak terlalu jauh walopun heran tp oke kejelasan kedua pesen pas mo sampe tiba belok arah berbeda kira cuma salah belok dipantau memang ternyata drivernya sengaja menjauh kalau memang merasa harganya kurang worth it gamau terima orderan kejelasan tdk membuang wktu",-0.17761317128153,0
"makin hari makin update jelas lihat jarak resto memilih tempat melihat jarak saldo tabungan gopay sangat lambat terima diperbaiki jangan kebanyakan update jelas mau nya apa terakhir gak ush banyak tingkah kalo mau update cukup bagian promonya kalau terus begini daya beralih sebelah terimakasih",-0.18934083730468,0
"it gojek semakin kesini semakin bermasalah deh coba evaluasi dpt gopinjam limit smpe jt paylat blokir hrs daftar ulang barusan buka ga kena selalu mulai ulang aplikasi terhenti repeat aplikasi yg hp gak masalah akses",-0.12529574452581,0
"uninstal aplikasi gojek customer service call center nya sama sekali berfungsi sama sekali dihubungi komunikasi langsung useless benar menggambarkan gojek punya empati customernya utk gocar kalau driver menelpon getarannya terlalu kencang sangat mengganggu driver semakin arogan akibat kedua atas",-0.31125191944815,0
baik,-0.38942382558564,0
"cara penagihan pay later barusan sangat sopan kemarin meeting kerja pulang jam malam mau bayar pay later lewat alfamart malah kebablasan jalanin motor sampe rumah ayah nelpon dirumah anak kembar nangis minta susu mbanking dipergunakan tadi gaya bahasa penagih sangat menyakiti hati bilangnya kalo ibu hari ga bayar mau alesan lupa bu astaghfirullah pandemik gini aja godaan",-0.39681672971251,0
"senang punya aplikasi memudahkan memesan makana spt ibu bekerja terutama kebutuhan makanan anak terakomodir anak terpenuhi kebutuhan makanannya anak menjadi happy",-0.28138263362446,0
sib,-7.24,0
"barang dibawa driver gosend padahal barang dagangan snack kering menit dibawa pesanan dibatalkan gimana daya hubungan cs lewat aplikasi tp malah bot ngga track trx yg terbatalkan gimana barang dagangan",-0.42241595948039,0
"it gojek semakin kesini semakin bermasalah deh coba evaluasi dpt gopinjam limit smpe jt paylat blokir hrs daftar ulang barusan buka ga kena selalu mulai ulang aplikasi terhenti repeat aplikasi yg hp gak masalah akses",-0.12529574452581,0
"aplikasi koontool anjjing",-0.14637221295685,0
"menjaga privasi admin pinjol chat melalui gojek",-0.35966831092148,0
"senang punya aplikasi memudahkan memesan makana spt ibu bekerja terutama kebutuhan makanan anak terakomodir anak terpenuhi kebutuhan makanannya anak menjadi happy",-0.28138263362446,0
"payleternya bantu",-0.245,0
"masalah melihat mencari tahu profil driver sebelumnya tertinggal mohon fiturnya ditingkatkan mencari tahu profil driver transaksi sudahlah rating masalah diatas makasih",-0.12641605506268,0
"saldo sering hilang topup masuk hari x transaksi cs jawaban robot aja kunjung dibenahi sistem nya semakin lelet too much problem",-0.261688716055,0
mantab,-8.26,0
mempermudah,-0.11262444328675,0
"mudah cepat ramah pokonya mantap dn sngat membantu",-0.30521336383467,0
mantab,-8.26,0
"fitur driver pick up beberapa makanan tujuan searah worst decision pernah dibuat gojek makanan harusnya sampe pelanggan menit jadi jam driver ngedrop makanan pertama gatau pelanggan pertama cepet nerima malah lama nerima pesanan nya berimbas pelanggan selanjutnya karna makanan nya jadi dingin panas mengurangi cita rasa makanan enak dibuatkan resto",-0.25071724155535,0
baik,-0.38942382558564,0
"verifikasinya bikin pusing udah berkali gagal terus padahal sesuai petunjuk ttp gagal terus nggk kayak aplikasi mudah simpel",-0.27273613166196,0
"aplikasinya sih oke kl order food metode pengiriman normal kok jadi pengantaran yg kan bayar normal kasihan drivernya jd ongkirnya sedikit yg masuk gojek jd bnyk dong menang banyaaakkk dooonggg",-0.24167631988785,0
"perbaharui map nya kadang masukkan alamat lengkap malah gk terdaftar jadi tolonglah lebih perbaiki map nya selalu komplain sama driver memesan gomart titik sesuai katanya padahal map gojeknya gk min map gojeknya upgrade biar pesanan melalui aplikasi gojek lancae driver mudah pengantaran",-0.10906471656661,0
mantap,-0.5614720520563,0
oke,-0.10782175864472,0
"mantappp sekali",-0.46626055701749,0
"easy to use and useful",-2.4154781866354,0
"perbaharui map nya kadang masukkan alamat lengkap malah gk terdaftar jadi tolonglah lebih perbaiki map nya selalu komplain sama driver memesan gomart titik sesuai katanya padahal map gojeknya gk min map gojeknya upgrade biar pesanan melalui aplikasi gojek lancae driver mudah pengantaran",-0.10906471656661,0
"login selalu keluar sendiri pemberitahuan apa jujur sih aplikasi jadi ribet padahal ibu selalu order gojek kali merasa kesal muak call center gak hubungi anehnya kejadian update plus",-0.14200032433737,0
"aplikasi direkomendasikan memesan gofood kualitas makanan buruk diganti rugi lanjutkan laporan ylki pengaduan konsumen menteri perdagangan",-0.72062321198923,0
praktis,-0.46899604677737,0
mantap,-0.5614720520563,0
"mantappp sekali",-0.46626055701749,0
mantap,-0.5614720520563,0
"gopay later menyusahkan orang aplikasi gopay later sama kayak pinjol ojk pantau",-0.1541960734198,0
"seneng bngt klo banyak promonya",-0.32242600655839,0
"the best",-0.98,0
"mohon ui antar muka aplikasi dibuat lebih simple modern mudah dipahami digunakan baik kaula muda maupun generasi senior yg millennial seringkali bingung dg rumitnya antar muka aplikasi",-0.53976460945098,0
"masalah melihat mencari tahu profil driver sebelumnya tertinggal mohon fiturnya ditingkatkan mencari tahu profil driver transaksi sudahlah rating masalah diatas makasih",-0.12641605506268,0
"terimaksih sangat membantu",-0.20033318028578,0
"pesen gocar pake promo pertama driver tbtb jaraknya dimaps jauh padahal diawal pantau jaraknya tdk sejauh driver chat dicancel aja gpp jarak terlalu jauh walopun heran tp oke kejelasan kedua pesen pas mo sampe tiba belok arah berbeda kira cuma salah belok dipantau memang ternyata drivernya sengaja menjauh kalau memang merasa harganya kurang worth it gamau terima orderan kejelasan tdk membuang wktu",-0.17761317128153,0
baik,-0.38942382558564,0
"senang punya aplikasi memudahkan memesan makana spt ibu bekerja terutama kebutuhan makanan anak terakomodir anak terpenuhi kebutuhan makanannya anak menjadi happy",-0.28138263362446,0
"oke lah jadi gampang sekarang",-0.10660366918422,0
"aplikasinya sih oke kl order food metode pengiriman normal kok jadi pengantaran yg kan bayar normal kasihan drivernya jd ongkirnya sedikit yg masuk gojek jd bnyk dong menang banyaaakkk dooonggg",-0.24167631988785,0
keren,-3.18,0
"uninstal aplikasi gojek customer service call center nya sama sekali berfungsi sama sekali dihubungi komunikasi langsung useless benar menggambarkan gojek punya empati customernya utk gocar kalau driver menelpon getarannya terlalu kencang sangat mengganggu driver semakin arogan akibat kedua atas",-0.31125191944815,0
mempermudah,-0.11262444328675,0
good,-0.7932075134059,0
"over all udh bagus cuma sangat sayangkan fiture gopaylater bener kasih limit mau gunain gabisa mending gausah ngasih limit kalau gk pakai cukup kecewa mungkin sedikit masukan kalau memang benar dikasih limit harusnya d gunakan klo gabisa d gunakan mending hapus aja udh fitur gopaylater nya",-0.30788984234631,0
"lumayan bagus",-0.13818813638879,0
oke,-0.10782175864472,0
"mudah cepat ramah pokonya mantap dn sngat membantu",-0.30521336383467,0
"bukan memudahkan malah nyusahin",-0.74244218705058,0
"kedua kalinya gopaylater digunakan transaksi tokopedia gimana sih sistem gopaylater padahal pernah telat bayar percuma limit besar digunakan paraaaah sistem gopay",-0.16881699611068,0
mantab,-8.26,0
"dulu sampe sekarang cuma gojek doang top pokonya",-0.13422459670778,0
"mohon ui antar muka aplikasi dibuat lebih simple modern mudah dipahami digunakan baik kaula muda maupun generasi senior yg millennial seringkali bingung dg rumitnya antar muka aplikasi",-0.53976460945098,0
"kali pertama kalinya pake fitur laporan cs dipermainkan system bot dahlah ga pesan makanan lewat aplikator sebelah csnya manusia",-0.27040641879451,0
baik,-0.38942382558564,0
"oke lah jadi gampang sekarang",-0.10660366918422,0
"aplikasi koontool anjjing",-0.14637221295685,0
"dulu sampe sekarang cuma gojek doang top pokonya",-0.13422459670778,0
"barang dibawa driver gosend padahal barang dagangan snack kering menit dibawa pesanan dibatalkan gimana daya hubungan cs lewat aplikasi tp malah bot ngga track trx yg terbatalkan gimana barang dagangan",-0.42241595948039,0
"satu kata parah sumpah awal menggunakan gojek baru tahun rungkad mulu limit naik terus baru dipake sekali transaksi dah diblokir alasan pengecekan rutin pengecekan rutin yg hampir tiap minggu dah ga usah kasih limit aja gpp koq yg pastinya aku lgsg matiin aplikasi pindah yg sory bintang cukup satu buat aplikasi",-0.14529735339996,0
"aplikasinya sih oke kl order food metode pengiriman normal kok jadi pengantaran yg kan bayar normal kasihan drivernya jd ongkirnya sedikit yg masuk gojek jd bnyk dong menang banyaaakkk dooonggg",-0.24167631988785,0
"aplikasi direkomendasikan memesan gofood kualitas makanan buruk diganti rugi lanjutkan laporan ylki pengaduan konsumen menteri perdagangan",-0.72062321198923,0
"kali pertama kalinya pake fitur laporan cs dipermainkan system bot dahlah ga pesan makanan lewat aplikator sebelah csnya manusia",-0.27040641879451,0
baik,-0.38942382558564,0
"lum pernah nyoba",-0.82322830675026,0
"aplikasi jelek transparasi transaksi history transaksi yg baru dilakukan langsung dilihat pengguna bingung melihat transaksi yg baru dilakukan berhasil pas klik aktifitas munculnya informasi penggunaan utk belanja makanan ataupun kendaraan informasi membayar langganan viu bayar pakai gopay muncul gagal berhasil",-0.21161173712344,0
"good banyak promonya",-0.22539259417275,0
apknya,-0.9892813857535,0
"perbaharui map nya kadang masukkan alamat lengkap malah gk terdaftar jadi tolonglah lebih perbaiki map nya selalu komplain sama driver memesan gomart titik sesuai katanya padahal map gojeknya gk min map gojeknya upgrade biar pesanan melalui aplikasi gojek lancae driver mudah pengantaran",-0.10906471656661,0
"pengguna gojek dulu sih kalau promo pakai promo ntah goride gocar driver selalu ngecancel alasan kemurahan bla bla bla selalu beri tip meskipun ga banyak driver",-0.20523418223468,0
"bukan memudahkan malah nyusahin",-0.74244218705058,0
"the best",-0.98,0
"makin hari makin update jelas lihat jarak resto memilih tempat melihat jarak saldo tabungan gopay sangat lambat terima diperbaiki jangan kebanyakan update jelas mau nya apa terakhir gak ush banyak tingkah kalo mau update cukup bagian promonya kalau terus begini daya beralih sebelah terimakasih",-0.18934083730468,0
runhru,-0.22,0
"mantappp sekali",-0.46626055701749,0
"uninstal aplikasi gojek customer service call center nya sama sekali berfungsi sama sekali dihubungi komunikasi langsung useless benar menggambarkan gojek punya empati customernya utk gocar kalau driver menelpon getarannya terlalu kencang sangat mengganggu driver semakin arogan akibat kedua atas",-0.31125191944815,0
"senang punya aplikasi memudahkan memesan makana spt ibu bekerja terutama kebutuhan makanan anak terakomodir anak terpenuhi kebutuhan makanannya anak menjadi happy",-0.28138263362446,0
"aplikasi menyusahkan user pertama mau ganti nomor terdaftar susah kedua mau ubah pin login ga menu lupa pin terus bagaimana masuk ketiga kurang bagian go transitnya suka lama munculin barcodeny scan barcodenya",-0.0053493087027055,1
"pesen gojek comfort sering bgt motor listrik kecil cancel malah yg kena marah driver udah gtu maps gojek suka eror pesan sesuai titik malah maps driver tdk sesuai",-0.036418098239158,1
"sangat kecewa sekali pengguna lama aplikasi pas sya pakai go plus malah semua promo tdk malah aplikasi tmn sya yg ga pakai go plus lebih hemat percuma dong sya pakai go plus perbayar sya sangat kecewa isi laporan aplikasi tdk tanggapan",-0.037000608893824,1
"mau pesan gofood pas sesi check out selalu loading lama padahal udah pakai wifi kuota kurang lebih mau tahun terus padahal sering beli makan pakai gofood walaupun gak voucher diskon",0.0040041093156182,1
bagus,0.062602057032987,1
"beberapa bulan kali pesan gocar selalu mengecewakan terutama lokasi jakarta titik gak sesuai berulang kali padahal maps yg ditunjuk apps penumpang benar tp beda dg maps driver otomatis driver ikut sama maps nya beberapa yg gk bebal ikutin petunjuk penumpang dong ditindaklanjuti ditinggal pelanggan kalo kayak gini trimakasih",-0.095093938014465,1
"aplikasi sangat baik kecewa harusnya pihak gojek punya data riwayat transaksi kelihatan pengguna indikasi kesengajaan membayar tagihan lupa wa menagih nomor pengguna malah orang terdekat penggunaan bahasa kurang enak tidah pelatihan tim bertugas menagih selama ditinjau penilaian diganti",-0.051017370097813,1
"hai kak kecewa merasa tipu driver b toyota avanza awalnya pesan pakai aplikasi tarif ribu jatisampirna bekasi ragunan drivernya titik jemput meminta tarif dalih macet lewat jalur alternatif padahal jelas lewat jalan tol macet sama sekali suruh batalin aplikasi nya membayar rb yg sesuai tarif asli apk ditindak",0.0029662427834437,1
"maaf kasih bintang selama menggunakan aplikasi gojek dibalikpapan sering driver jauh padahal map lokasi driver dekat malah dikasih driver jauh gak cocok urgent lah padahal perjalan driver gojek sering berikan tips diluar aplikasi sedikit pelayanannya diperbaiki terima kasih",0.047162562279582,1
"aku mau top up kuota by u bayar pakai gopay biasanya vertifikasi pake sandi hp skrng pake go to pin ga pengarahan sama sekali karna ku kira pake pin biasa g bsa coba x akhirnya kena limit g bsa masukin sandi udah bikin pin baru tetep kena limit lalu nunggu berapa lama",0.085211471941281,1
"pelayanan kurang titik jemput penumpang posisi driver jauh sekali kalo jam ramai harga naik kalo pesen gocar pergi harga standar kalo pesen gocar pulang harga naik tinggi banget harga pergi padahal tujuan pp sama driver sedia helm gak kacanya",0.023608257931519,1
"aplikasi ngaco nyari munculnya nyari alamar ga lengkap",-0.035883047609291,1
bagus,0.062602057032987,1
"awal awal dikasih murah rb doang padahal lumayan jauh truss beberapa kali langsung melonjak harganya ga diskon membingungkan deket jauh harganya ga beda jauh kan rugi kalo deket tetep mahal",-0.041598067588825,1
"aplikasi sangat baik kecewa harusnya pihak gojek punya data riwayat transaksi kelihatan pengguna indikasi kesengajaan membayar tagihan lupa wa menagih nomor pengguna malah orang terdekat penggunaan bahasa kurang enak tidah pelatihan tim bertugas menagih selama ditinjau penilaian diganti",-0.051017370097813,1
"ane ganti jadi bintang dlu jarak manapun mode hemat gofood k sekarang mahal banget kadang k k apa sering pake gofood jadi dimahalin ongkirnya",0.038114472004313,1
"oke lancar selalu",-0.021566045966799,1
"pesan makan mode hemat detik terakhir kurang menit tulisan terlambat tunggu sampaiiii menit lebih gk brubah dn blum dpt driver pdahal makanan selesai disiapkan pihak resto hingga pihak resto cht pribadi mau batalin karna mau ambil ssendiri restoran diaplikasi gojek gak dibatalin sangattttt kecewaaaa gojek sekarang ditulisan mode hemat menit nyatanya hampir jam makanan kunjung dtg kecewa",0.082368343212778,1
"besaran tip sebaiknya ditetapkan gofood gocar disediakan kolom customer mengisi sendiri nilainya berdasarkan saldo gopay keikhlasan customer digrabfood grabcar tip customer masukkan nilai tertentu gocar aplikasi akurat lokasi penjemputan nya padahal pakai alamat rumah aplikasi gojek pakai lokasi selalu bergeser akurat",0.012677415379346,1
"pesen gojek comfort sering bgt motor listrik kecil cancel malah yg kena marah driver udah gtu maps gojek suka eror pesan sesuai titik malah maps driver tdk sesuai",-0.036418098239158,1
"pelayanan kurang titik jemput penumpang posisi driver jauh sekali kalo jam ramai harga naik kalo pesen gocar pergi harga standar kalo pesen gocar pulang harga naik tinggi banget harga pergi padahal tujuan pp sama driver sedia helm gak kacanya",0.023608257931519,1
"pakai aplikasi go pinjam baru jatuh masa tenggang udah wa dgn gak sopan gaka da kata selamat siang salam langsung bilang jam segini masuk setoran aplikasi gak yg najis banget udah bayar sore wa telpin cek dulu apakahbsudah bayar apa",0.069734594115523,1
"aplikasi menyusahkan user pertama mau ganti nomor terdaftar susah kedua mau ubah pin login ga menu lupa pin terus bagaimana masuk ketiga kurang bagian go transitnya suka lama munculin barcodeny scan barcodenya",-0.0053493087027055,1
"always dikasih driver yg jauh maps gak sesuai dgn rumahku padahal jln raya yg lebih dekat tp driver d arahkan k rel kereta yg ad portalnya driveenya jadi muter apa ganti aplikasi sj",0.010684022538484,1
"top gojek",0.086067949733434,1
"oke lancar selalu",-0.021566045966799,1
"aplikasi menyusahkan user pertama mau ganti nomor terdaftar susah kedua mau ubah pin login ga menu lupa pin terus bagaimana masuk ketiga kurang bagian go transitnya suka lama munculin barcodeny scan barcodenya",-0.0053493087027055,1
"selaku pengguna gofood cukup merasa kecewa melihat sikap tindakan pt goto yg minim respon keluhan driver dr aplikasi gopartner aplikasi customer gojek cepat sekali kalian merespon menjaga nama baik pt goto driver selaku mitra kalian malah digubris diperbaiki akhlak bug yg aplikasi tks",-0.087643629785465,1
"maaf bnget turunin bintangnya beneran deh yaaa pas mesen gojek pas liat posisi driver gak jalan mulu kalo pesen gofood posisi driver tiba tiba udh sampe aja padahal mapsnya gak jalan bgt perbaiki yaa terima kasih",0.082994993764754,1
"maaf kasih bintang selama menggunakan aplikasi gojek dibalikpapan sering driver jauh padahal map lokasi driver dekat malah dikasih driver jauh gak cocok urgent lah padahal perjalan driver gojek sering berikan tips diluar aplikasi sedikit pelayanannya diperbaiki terima kasih",0.047162562279582,1
"kecewa bgt baru kali belanja pke gomart sesuai barang katanya kosong akhirnya ga pakai gratis ongkir rugi bgt belanja dgomart mending langsung belanja ketoko drpd lewat aplikasi customer merasa tertipu",-0.073430232651786,1
bagus,0.062602057032987,1
"banyak cerita keluhan driver yg terkadang jarak jauh tarif minim pesanan terkadang cancel mohon kebijakan pt gojek indonesia costomer hargai driver meningkatnya kualitas pelayanan menunggu pesanan gofood terlalu lama driver",0.096791678837909,1
"kecewa sih aplikasi nya mulai error padahal jaringan bagus hp bagus tpi memilih layanan gosend malah gak jalan menit lebih nunggu ngirim chat gabisa telpon gabisa driver yg terlihat map tetap stuck jalan",0.034032863539983,1
"sangat mengecewakan",0.090670791644902,1
"top gojek",0.086067949733434,1
top,0.018242887502611,1
"pakai aplikasi go pinjam baru jatuh masa tenggang udah wa dgn gak sopan gaka da kata selamat siang salam langsung bilang jam segini masuk setoran aplikasi gak yg najis banget udah bayar sore wa telpin cek dulu apakahbsudah bayar apa",0.069734594115523,1
"pelayanan kurang titik jemput penumpang posisi driver jauh sekali kalo jam ramai harga naik kalo pesen gocar pergi harga standar kalo pesen gocar pulang harga naik tinggi banget harga pergi padahal tujuan pp sama driver sedia helm gak kacanya",0.023608257931519,1
"kecewa tadinya harga rb karna diskon rb pas cek menu menu yg lalu akhirnya beli yg rb tdi malah harganya rb sdh diskon rb gimana sih apk nya awalnya gak langsung coba cek menu lalu masuk jadi keluar masuk rb kalau masuk mau beli yg awalnya td jadi rb hedehhh padahal cuma mau pilih menu yg sebentar pas masuk dipencet diskon harga nya beda terus",-0.031932992230714,1
"order go food sampe sejam baru nyampe makanannya bahkan seringnya lebih kalo punya maag keburu kambuh kayaknya",0.077630179951346,1
"sekarang gojek app cuma bagus gofood nya aja kalau utk penumpang beberapa kali cancel ganti driver utk gocar pernah kesulitan mobil mungkin terlalu banyak promo jadi kalau dpt tarif diskon driver suka gak mau ambil penumpang berdasar pengalaman pribadi barusan order go ride tp lihat map driver nya gak jalan jadi sy cancel",0.085333915285994,1
"banyak diskon",0.059487532290056,1
"aplikasi ngaco nyari munculnya nyari alamar ga lengkap",-0.035883047609291,1
